name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
Porobadithivo Twarabadithivo,Laxmikant–Pyarelal,7A9wE6Fv7EOtNsdc15n14a,0.501,0.65,0.23,0.5086265979320004,0.0426,Chill
Meghamai,S.A. Rajkumar,2vtNklbCGlFNqdTGERJYTl,0.578,0.571,0.104,0.7653982538216276,0.0456,romantic
Coma Coma Coma,Ghibran,0kdN0TNdHOhBtoVbNlne3l,0.75,0.346,0.0679,0.8851872821001818,0.0714,romantic
Hrudhayam,Mani Sharma,25PuswEm4kNdKi1wRANLQO,0.51,0.468,0.0958,0.7291039661491702,0.204,romantic
Nammaka Tappani,Devi Sri Prasad,07D0H4cb2rlE0BDhvRtnhP,0.725,0.13,0.104,0.716558896272237,0.0457,energetic
Mirchi,Devi Sri Prasad,4cjoZb33Fk1dZYrIRMg8Q6,0.81,0.36,0.058,0.8735957567269585,0.165,romantic
Dintaka Dintaka,Mani Sharma,1ojXm6RlbxIFCSVS7bn5WJ,0.861,0.112,0.205,0.8105724246848833,0.0661,energetic
Janma Metthithira,Ghantasala,3KdORz3OswlCCyD9oO2QMi,0.398,0.959,0.0743,0.42268839953514714,0.0488,Chill
Maakkikirkiri,Rahul Sipligunj,0p5SBWlo2FD8jQFDyqbIGt,0.835,0.169,0.363,0.8536011204147919,0.237,energetic
College Papala,M. M. Keeravani,3gsdowUZGlrkHq4Rn71h36,0.68,0.437,0.0867,0.7051163622277183,0.376,romantic
Nannu Pattukunte,Ravi Basrur,3yt5jBNkJ5uL2k6ZZK3PGo,0.799,0.426,0.0837,0.7381924372001549,0.16,romantic
Ravaya Muddula Mama,Mani Sharma,42CLgb4q1aphvnU0qFfuTq,0.809,0.36,0.322,0.7993682767662922,0.117,romantic
Evvadidira Ee Bhoomi,Charan Arjun,13YrNyrWwqhtPfEYhbLfBl,0.613,0.738,0.33,0.7943919663875563,0.266,Chill
Gundu Sudhi,M. M. Keeravani,5kmh1Zf0hYESmxwDI1IosB,0.67,0.564,0.303,0.7655770434160732,0.0416,romantic
"What Amma What Is This Amma - From ""Vunnadi Okate Zindagi""",Devi Sri Prasad,4ElYd4qbJs3x3WYwjOkIXv,0.782,0.627,0.109,0.8288089633183349,0.114,romantic
Zum Zumare,Chakri,4803RcgEfnjRSPGXQbEAz3,0.723,0.0221,0.0419,0.7694210196966537,0.0612,energetic
Temper,Anup Rubens,767YtexRqOMLycK5kWNjvY,0.848,0.106,0.0539,0.7221311719657917,0.114,energetic
Ooravasi Ooravasi,A.R. Rahman,64vZaaZNJ4sZHmc59KwfDr,0.847,0.116,0.119,0.6702821895765667,0.0906,energetic
Box Badhalai Poyi,Devi Sri Prasad,2tXmqzOJHKDsIWJ2y2ntAe,0.832,0.226,0.639,0.8990136774039751,0.179,cheerful
Junction Lo,Thaman S,4hPdBivyqPoLQoHZss0FGe,0.711,0.305,0.246,0.8117345570487797,0.323,energetic
Nenunnanani,M. M. Keeravani,7J0NDe5jKIqzOMUsNssjs0,0.595,0.363,0.579,0.7420662117464764,0.0335,cheerful
GYM BOYZ,Roll Rida,2I9jCylNLqSoDCd50PurZO,0.896,0.25,0.0989,0.8068774397330076,0.0988,energetic
Dethadi Dethadi,Thaman S,4lyvVpqgosTWh3VshCmQIK,0.728,0.681,0.192,0.6365505527578296,0.0468,romantic
Labjanaka Labjanaka,Ram Narayan,76xbYN1iowaZKcGLtUrRPE,0.76,0.039,0.0336,0.8001728299412975,0.297,energetic
Ayyappa Devaya,Vandemataram Srinivas,6LOptg5w9hDnadXxjUnVrR,0.405,0.139,0.256,0.8367948985369051,0.176,energetic
Rubberu Gajulu,M. M. Keeravani,0KNI8Nejhjgf3JuTJP0uzX,0.756,0.118,0.162,0.7327691528353051,0.14,energetic
Ey Pilla Pilla,Devi Sri Prasad,6USpZLyM2Huh6fU0Xt5FaE,0.83,0.0788,0.23,0.9011293542715815,0.0673,energetic
Maar Maar,Devi Sri Prasad,6adrkXOmPex66DvtZmsv3R,0.799,0.15,0.0659,0.7712387139068506,0.184,energetic
MCA,Devi Sri Prasad,7h5QJLJ1KtgChdKnj8kXqG,0.738,0.245,0.0986,0.8839059566733216,0.183,energetic
Waka Waka - Telugu,Mickey J. Meyer,12QqgQPqe6xMJf0EFgxcCP,0.748,0.0893,0.561,0.7324413719121547,0.0509,energetic
Ayyayyo Brahmayya,K. V. Mahadevan,2WHOCXgOPSXVmKSuYws3mB,0.387,0.99,0.417,0.5329419827766024,0.0893,Chill
Gunna Maamidi,Sathyam,6USqrO3BqGFMhbi3E077zZ,0.421,0.824,0.123,0.8303882714026044,0.048,Chill
Ee Hridayam,A.R. Rahman,7wFL4hNlhotHNU6qZi9bHR,0.611,0.3,0.0471,0.7643851127864358,0.0415,energetic
Sur Super,Anup Rubens,4KqxBTEZ2KLy9UVSdy3Ecz,0.79,0.271,0.0542,0.6789236866414375,0.231,energetic
Kannanule - Bombay / Soundtrack Version,Various Artists,5jyHsyGvIxawivb6enu5H3,0.724,0.719,0.0778,0.3881224112756638,0.0662,Chill
Jaamu Retiri,R. P. Patnaik,7mQxbE7WrRnMvKSn8b5V0o,0.76,0.201,0.161,0.7457611966983522,0.0673,energetic
Sirulokinche Chinni,S.V.Krishna Reddy,75jGkdvULxjA7c5rBFjIZo,0.792,0.848,0.146,0.6152447927530618,0.0483,Chill
Gangu Leader,Anirudh Ravichander,05dYneZZZ2mytSmnsvzFoW,0.775,0.288,0.0514,0.7925146756458774,0.269,energetic
Cheliya Cheliya,Chakri,1L5ZBKvnyls7JUTMGw4rSy,0.78,0.178,0.345,0.7717154861587057,0.0592,energetic
Paala Pitta,Devi Sri Prasad,7eONkQbNZvohVwbjbOwTEP,0.875,0.65,0.0657,0.7791650525939391,0.202,romantic
Amalapura Bulloda,Bappi Lahiri,0WmCIMcpJkuFTL3wObWeVP,0.77,0.707,0.331,0.7497839625733782,0.137,romantic
Renuka,Thaman S,0CPL5EgaF3TUfgidviASsb,0.533,0.541,0.154,0.7766024017402188,0.136,romantic
Gallo Thelina,Devi Sri Prasad,5n1FBtJgcDePfo8q6hBQPu,0.859,0.0493,0.0672,0.7155159569713043,0.0779,energetic
Pattu Guddanu Sutta Sutti,Various Artists,5MIXClpiW2CxkRN0xZ3OHq,0.688,0.37,0.128,0.7864358294347269,0.22,romantic
Kadhulu Kadhulu,Harris Jayaraj,43n520Pd560G9JBurE5kt9,0.773,0.0304,0.117,0.7085431627879257,0.0554,energetic
Singles Anthem - Telugu,Mahati Swara Sagar,6OjiOJFa51sGCyBK9qOfFo,0.896,0.707,0.0603,0.825173574897941,0.0933,romantic
Bheemla Nayak Title Song,Thaman S,1dsVZC4ApjihqrmI8hfCA5,0.664,0.446,0.297,0.76069012783456,0.0515,romantic
Varnam,Pallavi Gopala Iyer,2UjLDTmcPxQqS0mupcye1i,0.558,0.92,0.382,0.6724574629756549,0.0787,Chill
Cinderella,Siddharth Watkins,7nF5csZzvtQ5TptweHiGRy,0.822,0.0482,0.208,0.7943323698560745,0.0696,energetic
Jumbaye,M. M. Keeravani,4gWJC4FcE32gKWIQwsIFMr,0.76,0.757,0.0817,0.6030573020650198,0.144,Chill
Endhuko Emo,Harris Jayaraj,6Yqw4HtJuFXleJtgzYXWzT,0.827,0.0577,0.178,0.8143866026997229,0.0357,energetic
Yemani Varninchanu,K. Chakravarthy,695Hwhl2M8rtymrNDLsYW9,0.245,0.74,0.36,0.6613129115885457,0.0462,Chill
Barbie Girl,Devi Sri Prasad,5kK4dyEM0r203Dl1qlJgKu,0.645,0.0709,0.114,0.8616168538991031,0.0697,energetic
Vatapi - Hamsadwani - Adi - Live,Kadri Gopalnath,5JIjifK1fZKvP4BOn1z0ne,0.46,0.909,0.0942,0.6645609225543074,0.0722,Chill
Raikachooste,M. M. Keeravani,5Ot0mgYOcWXUrwT0AQuIwH,0.695,0.36,0.0934,0.6045472153520666,0.431,romantic
Lali Jo Lali Jo,Ilaiyaraaja,3csoax6EXZQ5TXJHWrxg11,0.617,0.84,0.125,0.6904854137489198,0.0269,Chill
Ye Chilipi,Harris Jayaraj,3LYt0b1ljHUYoG5YL2WwWP,0.638,0.0181,0.422,0.7487410232724456,0.0291,energetic
Edalo Laya,Ilaiyaraaja,4IMf70IqlMpLITV0IxC0uP,0.53,0.776,0.16,0.8010369796477845,0.078,Chill
Parare Parare,Mani Sharma,3E1SWVgKDiyqDHHUJmv3HE,0.541,0.24,0.0457,0.8130158824756399,0.203,energetic
Hayakki Baby,Simon K. King,4prteSFagD0vKOTzeJOJRH,0.736,0.114,0.138,0.7064870824518014,0.11,energetic
Brocheva Revarura - Khamas - Adi,Charulatha Mani,1HH2HwohPmLa948GbHvkLP,0.424,0.864,0.323,0.605262373729849,0.0677,Chill
Kandi Chenu Kada,Devi Sri Prasad,5xqgufp2W33zz6BhkNT6rQ,0.818,0.327,0.063,0.7424237909353676,0.144,energetic
Saadhinchane - Aarabhi,Flute J A Jayant,3agk4o0xCN0MH2yRmpKHsq,0.47,0.961,0.0641,0.6813373461664531,0.0745,Chill
Rooba Rooba,Harris Jayaraj,1rJmySqUrHQP0O4l1JX8E9,0.843,0.121,0.334,0.7032688697517805,0.0497,energetic
Paadutaa Teeyagaa,K. V. Mahadevan,19vEylebScDqqUH47kyfIq,0.501,0.858,0.314,0.7580678804493579,0.0544,Chill
Oosupodu,Shakthikanth Karthick,0xNiDPK4YdZ51ALxSid0QV,0.388,0.28,0.267,0.8131052772728627,0.0633,romantic
Chettamma Bathukamma,MANGLI,3KUP17VVFspa9dZDpTsNUE,0.773,0.612,0.109,0.717899818230579,0.12,romantic
Yedukondala Paina,K. Chakravarthy,1trg9FAsJzhCOlgaDOYren,0.538,0.988,0.732,0.5735868172472363,0.0395,cheerful
Padthadu Thaadu,Chirantann Bhatt,7z5nXSUiPITcMzuEjEdBh8,0.728,0.0158,0.0851,0.8163830865043655,0.0478,energetic
"Amrutha (From ""Solo Brathuke So Better"")",Thaman S,2TtNBR4W35V8SeGAikj7IE,0.689,0.166,0.0556,0.8484162221758694,0.196,energetic
Gala Gala,M. M. Keeravani,3E12CaMhLEvJ38VOTz5iGb,0.848,0.335,0.0843,0.7516910515807981,0.0934,energetic
"Ammesaaney Ammesaaney (From ""Ahimsa"")",Mangli,6oxOPVm36DzXFTwf05KVIy,0.717,0.169,0.0419,0.7871807860782503,0.187,energetic
Ne Ne Nani Ne,M. M. Keeravani,3xVtrBHl1fxYGouE16ep59,0.66,0.546,0.145,0.6880121576924223,0.0267,romantic
Shadow,Thaman S,1LHYBmU3UvhSQJpvVxqKCg,0.827,0.697,0.134,0.7684674751929438,0.0726,romantic
Undipova,Shekar Chandra,7d7BpHIZL65AJNi9FUFCme,0.599,0.487,0.217,0.7433475371733366,0.0255,romantic
Mana Suna Manasai,S. Rajeswara Rao,1vj3WmznZ0Bjezz9MHX1DP,0.433,0.764,0.651,0.804433981942251,0.0849,cheerful
Bala Tripuramani,Mickey J. Meyer,3mHZN9VWxiazLRIcQWnYC3,0.693,0.348,0.0967,0.8159361125182515,0.0445,romantic
Love Me Love Me,Vandemataram Srinivas,4VXoZKVXelJE2GUVo7tCtd,0.764,0.00314,0.172,0.89949044965583,0.0588,energetic
Naa Tho Raa Cheli,Kalakaarii,3lHMANSLu8n5sAEBVDTRTS,0.506,0.102,0.171,0.6864626478738938,0.0354,energetic
Chethilo Cheyyesi,K. V. Mahadevan,0YQN3ZdFvKbO1ExCCJ6Qfm,0.531,0.948,0.0964,0.8046723680681784,0.34,Chill
Paina Pataaram,Jakes Bejoy,4fqPSULGiR8TviT7k0DdVD,0.65,0.51,0.188,0.721535206650973,0.274,romantic
Telangana Lo Putti Poola,Mangli,2T73FPYB53z9nYk46v9DU9,0.501,0.355,0.104,0.7291337644149111,0.17,romantic
Yamunna Thatilo,Ilaiyaraaja,26mVxTffc7huty5KXGaL5T,0.614,0.638,0.537,0.736404541255699,0.0396,cheerful
Thaggedhe Le,Charan Arjun,1ZdxcoizIhtVf0jrbFAqn7,0.72,0.0628,0.0562,0.7606007330373372,0.142,energetic
Karma Bhoomilo,Vandemataram Srinivas,4qDpSMOjTkgaTAZGYvf8oc,0.588,0.34,0.301,0.5809767871509879,0.101,romantic
Mayare,Anup Rubens,58aAZqHItHTtqSv7IoiNUo,0.942,0.644,0.0551,0.7384904198575644,0.225,romantic
Gallo Thelina,Devi Sri Prasad,1iJ182kIQPSgoV0hw7Qaix,0.859,0.0493,0.0672,0.7155159569713043,0.0779,energetic
Happy Happy,J.B.,1OCGu9jhvYqeEbYwVGZZUK,0.866,0.727,0.101,0.7254089811972944,0.0972,romantic
Nampalli Station,K. Chakravarthy,6N60Ge3lGImsqbVfaFgFNC,0.633,0.977,0.6,0.6716529098006496,0.0623,cheerful
Aada Nemali,Mangli,62yMujShpFyHOiTpjsHOvN,0.777,0.212,0.151,0.929229118865282,0.23,energetic
"Anudhaala Hrudayama (From ""Anuraga Devatha"")",S. P. Balasubrahmanyam,4viTIGXOk8rOQSCgZe6HrG,0.38,0.855,0.249,0.8311630263118687,0.0485,Chill
Jalakaalaatalalo,Pendyala Nageswara Rao,3S0BWmZ05XQpsUlKl4Seo7,0.471,0.732,0.614,0.8616764504305849,0.0417,cheerful
Hosanna,Thaman S,7t2f17dqm0XBmN40FyyBMI,0.679,0.648,0.0853,0.7148305968592628,0.0456,romantic
Andamaina Lokam,Devi Sri Prasad,2333RV2lqw4JGTd2TSgIQ5,0.791,0.259,0.1,0.7709705295151823,0.163,energetic
Eenatiki,Chakri,7j3NMOSbUyKqk9wJa8h8k7,0.743,0.276,0.141,0.7563395810363838,0.14,energetic
Gusa Gusa Lade,Mani Sharma,3Z8mfS2fQweEvT9QW9FFGx,0.52,0.263,0.426,0.7829196340772968,0.0515,energetic
Neeli Meghalalo,Pendyala Nageswara Rao,1xgGBL4IBWuycmjFD0tlZt,0.447,0.979,0.224,0.8399833129711851,0.0307,Chill
Diyalo Diyala,Devi Sri Prasad,0MK85RLTcJkbU77hRPC6nl,0.629,0.323,0.076,0.9178461813522453,0.189,romantic
"Neevuleka Veena, Pt. 1",S. Rajeswara Rao,6JEnvv7kdMQCWCpDMw1mqJ,0.455,0.796,0.132,0.6917369409100391,0.0428,Chill
Premey,Thaman S,3AkOqtleyDLLyl4BHBQWWK,0.648,0.683,0.0791,0.6970708304776663,0.379,romantic
October 21st(Upiri),StreetViolater,0yBnr0gpmD6lxk4BHrL4L5,0.701,0.69,0.155,0.6326767782115081,0.266,romantic
Cake - Telugu,All Ok,31XAKQZkoiR4klWaE5WUEW,0.652,0.435,0.118,0.7058017223397599,0.0521,romantic
Jaataro Jaatara - Telugu,Gopi Sundar,53cwwYu8uQOy5lThjNdBOA,0.816,0.214,0.0385,0.7463869602789118,0.146,energetic
Raaye Raaye Chinni,Bheems Ceciroleo,1Jjaods4vwMEnkkpx9qfON,0.802,0.641,0.0976,0.81525075240621,0.187,romantic
Alludu Adhurs,Devi Sri Prasad,5nP5Y7qkiiWi70QueS3qF8,0.8,0.394,0.0705,0.7153371673768587,0.187,romantic
Baadshah,Thaman S,7MtYzwt64CJppQVRnERusG,0.762,0.297,0.077,0.7471319169224351,0.0729,energetic
Listen to Story - Freak Pilla,Shaan Rahman,3FslWKeri9zykXECz92NlL,0.767,0.0016,0.175,0.6544891087338718,0.0551,energetic
Jare Jare,Gopi Sundar,6aC8KsRzcRszK79vD7BpH2,0.765,0.457,0.115,0.7502905330909742,0.0302,romantic
Obbane Obbane,Various Artists,1ILQOA4507Lx4Xbuj3NbD8,0.579,0.813,0.147,0.6865520426711166,0.0472,Chill
Most Wanted Abbayi,Mani Sharma,5hnfqyw3CPgmTXcQ7lmGW0,0.819,0.318,0.286,0.8630769689204089,0.125,energetic
Malupu,Manish Kumar,4JfjRekM3nNFpKdAuldWMY,0.534,0.198,0.0849,0.7374772788223726,0.0283,energetic
Maha Muddu,Mani Sharma,78e0Oe5LFuf6qVvvREkrCW,0.838,0.0579,0.0459,0.8343812390118895,0.0494,energetic
Madhurame Madhurame,Chakri,1fUduLv12oV8tKN9fgpVPD,0.775,0.0827,0.122,0.7634017700169851,0.0576,energetic
Maga Dheera,A.R. Rahman,2Jeo5xA4FNwzPNsyh16sFG,0.727,0.0542,0.355,0.7381030424029322,0.153,energetic
Eenaati Ee Bandham,K. V. Mahadevan,2TyWeSCb2OUfMKD0ElzO9E,0.502,0.985,0.111,0.6069310766113413,0.0603,Chill
Dimaak Kharaab,Mani Sharma,2xr3uvrbq6OKCUX2puxj8q,0.555,0.0439,0.0448,0.7861080485115767,0.315,energetic
"Yentha Sakkagunnave (From ""Rangasthalam"")",Devi Sri Prasad,1AkUdD7BTYXt7R0GQaNVtt,0.883,0.497,0.156,0.7150689829851903,0.068,romantic
Class room Lo,Shashi Preetam,6NylTH0i2C7Wpel44ST8IZ,0.755,0.0457,0.0951,0.7432283441103729,0.0568,energetic
Gopikamma,Mickey J. Meyer,3ItE7iVVk4m6sOyT8ICLUd,0.745,0.768,0.144,0.7987127149199917,0.0348,Chill
I Am Inlove,Chakri,0o98xPu9tEIIix0Klu2Bdo,0.671,0.142,0.0895,0.7402187192705385,0.0244,energetic
Ninginela Okatayene,Rajan–Nagendra,1KsPW6Uw9uvuGYnuarGwp5,0.309,0.963,0.215,0.6001370720224084,0.033,Chill
Pathikella Sundhari,Thaman S,4F2p8L4DOL0OlvJ9xDhfWJ,0.784,0.717,0.139,0.7053845466193869,0.0624,romantic
Jeevitame,Ilaiyaraaja,5Y2JJqEUgp1I9HauCYPsob,0.867,0.419,0.388,0.8362585297535684,0.113,romantic
Cheliya,Manoj Kumar Chevuri,5haehd5jNYmleZysf9wYOQ,0.65,0.254,0.0976,0.6865818409368576,0.0444,energetic
Time to Party,Devi Sri Prasad,6At33dgu65HY1hcbHIHeSC,0.91,0.298,0.0543,0.8432909204684288,0.0998,energetic
Jathaga,Stephen Sam,5qe0mYA1n9zSuJPInZeuHH,0.483,0.721,0.1,0.6488572365088352,0.0492,Chill
Kallalo Vunnadedo,M. S. Viswanathan,3GOWg9j5aUYyoVjiYgaTX2,0.298,0.825,0.339,0.6104770702345124,0.0465,Chill
O Papalu,Ilaiyaraaja,2iOsJ5o2C2O7bf4fZB8ldY,0.546,0.555,0.131,0.8273488482970291,0.0724,romantic
Deo Deo,Bheems Cecirolio,62z42XPbrv4mU3ffwr4ULC,0.795,0.133,0.346,0.8290473494442624,0.16,energetic
"Ramasakkanodiviro - From ""Question Mark (?)""",Raghu Kunche,2HbnCSvteFFvejZxAnfb49,0.634,0.328,0.321,0.8717482642510206,0.229,romantic
Jennifer Lopez,Devi Sri Prasad,7DogGBT86sbjsNWQSIGLtB,0.792,0.0784,0.0435,0.7317560118001133,0.18,energetic
Coca Cola Pepsi - Telugu,Thaman S,3qZaFoWwuh5GRCmTyxbbXW,0.45,0.701,0.142,0.7615840758067881,0.28,Chill
Dothi Mida Dosapuvuloyi Maheshu,Kachu Mahesh,6c0VtQ3da64VyCjnY9pA0A,0.778,0.631,0.236,0.8877201346881611,0.112,romantic
Ghana Ragamalika Tanam,Various Artists,0QkDTGMqbYEE3tQqpmpWiC,0.381,0.844,0.311,0.5530856104174737,0.0483,Chill
Govindaa Sritha,M. M. Keeravani,04nlhW5yUcW4dDvHhi0Hh4,0.538,0.653,0.174,0.8067582466700438,0.0548,Chill
Akhanda - Title Song,Thaman S,2LJvawtaziETXdCRwMsXEg,0.268,0.37,0.208,0.8096784767126554,0.245,romantic
Kalai Podhuga Ee Kshanam,Karanam Sri Raghavendra,3d2AR2GPOOeNswGA2bBUM5,0.713,0.505,0.104,0.8213891951488423,0.0605,romantic
Netho Cheppana,Mani Sharma,5RfNlQ6GrTWmAXpmUUhDzF,0.76,0.024,0.0982,0.7373878840251498,0.071,energetic
"The Monster Song (From ""KGF Chapter 2 - Telugu"")",Ravi Basrur,5DwxooMQzVeY4HBkZwIKCQ,0.51,0.0297,0.387,0.7682588873327573,0.126,energetic
Alaap & Melody: Ragaabheri (Rupaka - Aditala) / Raga Bhimplasi (Ektaal - Teentaal),Kadri Gopalnath,7hriryGOJZMeeIO9DITSOJ,0.546,0.935,0.308,0.6866712357340803,0.0757,Chill
Neetho Nadichina,Harini Ivaturi,3Q0B3p97PY9QCOGKpKpR7m,0.713,0.622,0.0575,0.7086921541166304,0.0322,romantic
Te Le Phone,Hariharan,5AmRQEwX1YY65OH6nE5fkm,0.802,0.00717,0.0557,0.45114574331773905,0.0774,energetic
Na Cheli Rojave,A.R. Rahman,39RE07kcHln5DjnerRCaKy,0.632,0.718,0.138,0.7032688697517805,0.031,Chill
Freedom,Devi Sri Prasad,0PxyeLJ0OIr1EZoEZ55Elv,0.862,0.0916,0.206,0.7924550791143956,0.177,energetic
Jagadhanandhakaraka,Ilaiyaraaja,1JjxDPoG5RqeuQjlhenPRn,0.564,0.786,0.0927,0.6930182663368992,0.0469,Chill
Merupula,Vishal Sekhar,1jawGUnvY3rBrRupDGjbWK,0.709,0.243,0.141,0.7416192377603624,0.0457,energetic
Hallo Guru,Ilaiyaraaja,3ncNP7wNX7J0iHTjkmVEsV,0.738,0.729,0.137,0.8291367442414852,0.0479,romantic
P Is for Prema,Niteesh,2qT0h18PJ2bUA05Ngp3yGK,0.659,0.336,0.388,0.6247206412586788,0.138,romantic
Prathiroju Panduga Roje,Sharreth,3EKPeTIWGXRQBNyUdzCQwb,0.787,0.252,0.113,0.7193003367204029,0.0449,energetic
Nuvve,DHANESH,7axxgzHtpCGHgOZbGnHQz4,0.658,0.215,0.113,0.6222473852021813,0.0569,energetic
Janaki Kalaganaledhu,Ilaiyaraaja,2w1A8e8CrKnZJWlBZSREJ2,0.645,0.538,0.556,0.7923656843171728,0.0547,cheerful
No Problem - Love Birds / Soundtrack Version,Apache Indian,3Xa2jJP62xQQqGtVzLmvHl,0.916,0.0258,0.175,0.6415268631365655,0.224,energetic
Thalli Nee Paadaalu,Thirupathi Matla,3r3NLTsFyGjoSoV1vFKO3U,0.723,0.593,0.494,0.7519592359724665,0.0416,cheerful
Thevaram Mangayarkarasi Bowli Adi,Kalaimamani Prabhavathi Ganesan,1r9t9EOQNsHPaJ9VuJVqYk,0.552,0.534,0.134,0.754849667749337,0.0319,romantic
Super Annade Naa Mama,Aditi Bhavaraju,7cStBH4gtWcbRd3DXZvYPI,0.616,0.462,0.176,0.7498137608391192,0.0712,romantic
Meevalla,E. Gayathri,0qgq1JUHLMv2K6YJdt959l,0.483,0.872,0.0898,0.7654578503531095,0.0682,Chill
Raagalani,MC Hari,5ooUFuCNdvbD2LwHDjgzYZ,0.718,0.453,0.107,0.711582585893501,0.249,romantic
Thalachi Thalachi(Male),Yuvan Shankar Raja,3vjg6cjrrRCNU6VnQTfQ7u,0.673,0.484,0.109,0.5976638159659109,0.0354,romantic
Ragam Tanam Pallavi,U. Srinivas,0k5Eg606HtFJU0pqQdgb53,0.363,0.984,0.0799,0.602133555827051,0.0449,Chill
Nuvvadigindi,Ilaiyaraaja,4pUhcNflKf4OZb0EwNqFhZ,0.395,0.974,0.105,0.6617896838404005,0.0414,Chill
Agi Saranghae,Karthik B Kodakandla,5IZxUwMJNkEP2RG2pTgZif,0.514,0.892,0.269,0.5326142018534522,0.0498,Chill
Pimple Dimple,Devi Sri Prasad,4TjRZSNivRDpGKDOL0SlSx,0.757,0.176,0.0432,0.8121815310348939,0.182,energetic
Gili Giligas,Chakri,4AkUDbo7M3TlXiVS2MM4M0,0.768,0.114,0.561,0.7632229804225394,0.0738,energetic
Thillana (Lalgudi),Lalgudi G. Jayaraman,5NjVXPmeigMUT7DoJLOGUS,0.57,0.977,0.105,0.5607437647128938,0.0939,Chill
Sri Ramayana Kavya Katha,Ghantasala,3odNukXubr9UM6L9tnYsoX,0.512,0.768,0.22,0.7639679370660628,0.136,Chill
Charanamulane,M. M. Keeravani,0HQJLdxI27jDn19ivSr16I,0.439,0.597,0.144,0.7522274203641348,0.121,romantic
Rajugani Pelli Baraat Dj Mix,Mahit Narayan,5NpeaUmc6xIgZLcX3fkjTN,0.594,0.0236,0.0467,0.8020501206829762,0.284,energetic
"Vishwamitra - From ""On the Rocks Peggy Kottu""",Anup Rubens,6IbodIVBrawRAFAhiy1wCV,0.802,0.0539,0.354,0.7071724425638428,0.137,energetic
Chandamama,K. V. Mahadevan,20UJiDhsBRD8gpNpCblbf0,0.447,0.938,0.166,0.7944813611847791,0.0424,Chill
Guruvaram,B. Ajaneesh Loknath,58DAnVD65xKeQW3ARTBolV,0.808,0.612,0.0949,0.735927769003844,0.13,romantic
Dai Dai Dhamma,Mani Sharma,4tyGrObqkSN5RtUEzkQa5x,0.856,0.231,0.15,0.6918561339730028,0.133,energetic
Nee Sneham,R. P. Patnaik,34h1ZHiKEdIBsWjrL3f8sq,0.559,0.467,0.13,0.682708066390536,0.0239,romantic
I Am In Love,Mickey J. Meyer,2WF1DXJfLEU1UENOvJMQzz,0.746,0.545,0.179,0.8477904585953098,0.0384,romantic
Sakhi Yaramitha Vanamalinaa,M. Balamuralikrishna,3PlNpgWKCGZmLeAnwgJ7q3,0.563,0.897,0.0872,0.48621830209481814,0.0753,Chill
Driver Mallaiah,Mangli,1Ywy38aePcVOuW9JEedh8g,0.721,0.756,0.118,0.6743347537173336,0.0348,Chill
Kathi Khatarnak Figurey Nenu,Gyaani,2TEwDJQGSfwCoYpCNRq6SQ,0.753,0.125,0.15,0.781042343335618,0.0394,energetic
Ababba Iddu,Mani Sharma,0dMESTMP5lgBWW43Uksfwz,0.718,0.321,0.508,0.6928692750081946,0.0834,cheerful
George Reddy Kathaganam,Charan Arjun,3f43tBdXauccYOc1IgJ5qj,0.704,0.575,0.552,0.8060728865580024,0.0467,cheerful
O Naadu Washington,Thaman S,0Sn4SvPYK13oaqTLiMXmoD,0.818,0.619,0.0926,0.6979349801841533,0.0713,romantic
Devuda Devuda,Vidyasagar,1W8JNxVjUklwy5Nwg47UWd,0.65,0.0535,0.186,0.7927828600375458,0.341,energetic
Ding Ding Ding,Various Artists,1OfRsHO9AYOZfqU3856Pmt,0.91,0.389,0.0728,0.743168747578891,0.0565,romantic
Taxi Vaala,Sai Karthik,7r2OZCyBwa5nLnPXkbrxFd,0.866,0.169,0.0558,0.8486844065675379,0.188,energetic
Neethoney Dance,Hiphop Tamizha,2kFaEZJM9coKfesI5LOaPJ,0.811,0.113,0.4,0.8863792127298191,0.0484,energetic
Tolakari Chinukai,Anup Rubens,30aSAZZK8Vjvl1GeMhuLO8,0.885,0.0976,0.134,0.7069936529693972,0.109,energetic
Rathraina,Mani Sharma,19b4lMf5AD4IQlutDKRvpZ,0.892,0.145,0.0943,0.7851247057421258,0.125,energetic
TUMPARLA TUMPARLA,MANGLI,3WKyqujiOTj6h1Uv55217r,0.56,0.352,0.035,0.800411216067225,0.119,romantic
Ding Dong,Devi Sri Prasad,6124Ltev7QNrrIiuqowZOC,0.81,0.383,0.117,0.7590810214845496,0.213,romantic
Veyi Shubhamulu,Pendyala Nageswara Rao,0PmD9S9jlyausw6N8zyNVD,0.253,0.825,0.187,0.8507404869036622,0.0365,Chill
"Mandhuloda (From ""Sridevi Soda Center"")",Mani Sharma,1Tr1i7e3uffAc9PBi7FZqg,0.703,0.107,0.243,0.8406686730832266,0.148,energetic
Yenno Yenno,Gopi Sundar,3oq7n7GIt7ZuCjtVg1kbKh,0.779,0.7,0.323,0.6879227628951996,0.0345,romantic
Mella Mellagaa,Judah Sandhy,4vX7VKZYx1wGAq5DKBTfAF,0.679,0.362,0.0736,0.8322059656128014,0.0378,romantic
Ekkade Ekkade,Kalakaarii,3KIEnOImnQmB8L2i3VmoNM,0.416,0.0104,0.406,0.7295211418695433,0.0335,energetic
